-0.813773,-0.684726,-0.006173,-3.735066,-0.605741,-3.058650,1.338080,-4.041141,-0.397127
0.615979,0.387613,-0.236990,0.747628,1.570780,0.122077,-0.492218,nan,-0.280610
1.128972,1.080272,0.606357,2.397974,-0.381899,2.825833,1.242484,3.615396,-1.378528
-0.113947,-0.380763,0.828998,nan,0.896453,1.451479,-1.114388,0.116255,-0.771576
-0.840156,0.277510,0.465256,0.640182,1.175692,0.720765,-1.142832,0.345478,2.103674
-0.824481,-1.107829,-0.985512,-0.797313,0.090283,-1.158362,0.768634,-0.888000,-0.876745
0.650593,0.531511,0.143150,nan,-0.887307,0.275376,nan,1.529117,0.912174
0.743254,1.017475,0.637092,2.351746,1.339731,2.951257,-2.636377,3.872856,-2.756331
0.543154,0.733603,0.348352,-0.080067,-0.664141,2.111556,0.492419,-1.079919,-0.408176
-0.665510,1.008757,0.990981,0.936052,1.550877,0.325536,0.879175,0.527277,nan
0.232161,-0.418327,-1.126033,-0.017397,1.842128,-1.490891,-0.930437,-1.837087,-0.736366
0.116686,-0.907062,-1.241970,-0.952261,-1.271350,-1.852920,1.064784,-1.271898,0.018689
0.218689,-0.586690,-0.609626,-0.604372,-1.360683,0.245221,nan,-2.146722,-0.510680
0.871429,0.898024,0.374357,1.694794,-0.585070,0.670837,0.199542,2.555861,nan
0.223596,0.460344,0.018102,0.172780,0.743202,0.357269,-0.191006,-1.456973,-0.088810
0.678914,0.411036,0.036648,nan,nan,4.113466,0.845713,nan,0.484261
0.067579,-0.752280,-0.591591,-0.992953,nan,-1.849656,-0.354379,-0.621679,-0.061185
0.289119,0.681367,0.903064,0.806970,-1.306828,0.729168,0.400502,nan,nan
0.631288,-0.541649,-0.672312,0.704158,1.355157,nan,nan,1.275709,-2.573809
-1.457156,0.082687,0.702848,nan,-0.273357,-1.022574,-1.319812,-2.306875,1.129449
-0.319671,1.840371,1.297398,0.496025,-1.693370,1.366478,0.357108,0.507588,1.911616
-0.470373,0.021329,0.444223,nan,1.318000,-2.552806,-0.299017,-2.266113,-1.024589
-0.638878,0.088737,0.450518,nan,1.048278,-0.285325,-0.736654,-1.367153,-2.224534
-0.275142,-0.482573,0.129393,-1.516160,0.768856,-1.709237,0.233115,-2.984871,-1.042874
1.494941,-0.519679,-0.507495,0.494398,-0.871861,nan,nan,nan,nan
-0.865831,-0.854819,-0.129738,-1.509849,0.476381,-1.185114,-1.000033,-2.847087,-0.337055
0.968278,-0.280887,-0.564402,2.296350,-0.759032,nan,0.157094,2.525158,1.282392
-1.682870,-1.854338,-0.856140,-3.994558,0.953375,-2.358808,0.516308,-4.672013,-0.600008
-0.334885,1.038209,1.462788,nan,1.322630,-0.913124,-1.750681,-0.464949,1.477434
0.162753,0.272380,-0.156959,0.063837,0.125422,1.210166,-1.308663,-0.397993,-0.004642
0.586222,0.558892,-0.042957,0.698140,nan,1.048894,0.326831,1.204653,0.911410
0.711227,0.139298,-0.011214,-0.299781,nan,-0.743379,-0.504769,nan,1.154430
0.793347,0.275664,0.190167,2.692961,0.253108,2.433090,-1.251444,1.334096,-1.319169
-0.348725,0.500823,0.093223,nan,nan,0.781509,nan,-0.087238,0.447100
-0.462352,-0.253812,-0.101725,-1.532129,-0.475278,-0.408238,-0.349170,-2.343244,0.599312
0.857976,0.800474,0.335987,1.984372,-1.494909,1.709392,1.564387,3.649792,1.305020
-0.191304,-0.232855,-1.236533,-0.841841,-2.386190,-0.804076,0.976797,0.309426,2.169024
-1.275686,-0.877350,-0.428971,nan,1.334158,-1.006130,-1.853188,-2.597921,-1.802191
-1.133287,-1.551484,-0.979860,-2.111709,1.331045,-1.435324,nan,-1.596589,-0.705644
-0.919452,-1.844150,-1.279631,-1.348289,1.322042,-2.236706,-1.307953,-0.757712,-1.014991
0.497161,0.065487,0.611199,2.298009,1.033269,0.960533,0.084319,4.227173,-1.363409
0.142426,0.110761,-0.562018,1.972928,-1.015279,nan,1.023954,3.269070,0.366856
0.690485,-0.555048,-1.063496,nan,-0.164285,0.614429,-0.019876,1.894977,-0.589364
-0.427253,-0.237759,-1.368129,-1.259507,-1.367195,-1.625397,nan,-2.549942,nan
0.158540,0.116897,-0.194503,0.395855,-0.736075,0.770110,0.632979,1.422841,1.596614
0.625590,-1.196410,-1.342627,0.468524,-2.022914,nan,0.740055,-0.381843,1.226246
-0.309347,-0.795261,-0.798393,-1.595872,0.079369,-2.461213,-0.717341,-0.851681,-1.540284
0.456775,0.513472,0.827584,0.321424,nan,2.216411,nan,0.691869,-0.462078
-0.661926,-0.060022,0.580869,nan,1.310907,-0.516447,-2.671413,1.765772,-1.808662
-0.363054,-0.989099,-0.643435,0.602671,-0.564411,0.746657,0.220293,0.461745,-0.048327
-0.381738,-0.079955,-0.134749,nan,1.606333,-2.173617,-0.765104,0.004039,-0.809243
-1.195840,0.117765,0.966059,-2.382842,nan,-3.134221,-0.995120,-1.723464,-1.487394
0.486972,0.787437,0.473979,nan,-1.161991,-0.110468,1.040082,1.143871,1.367491
-0.469402,-0.301401,-0.509435,-1.849935,nan,-3.080405,-0.126323,-1.950318,0.024306
0.012494,-0.321336,-1.118942,nan,0.215244,-1.431631,1.316395,-1.767701,-0.620537
0.480747,-0.200168,-0.525015,1.043480,nan,0.727485,nan,nan,0.824342
0.446531,0.550739,0.683954,0.863824,nan,nan,-0.461360,1.640181,-1.798636
0.665385,0.469265,1.314066,2.467288,0.023244,2.713545,nan,1.788045,nan
-0.098485,0.391340,0.373423,nan,-0.313734,0.787619,1.766173,-1.041971,-0.157194
-0.423298,-0.119337,-0.351158,-0.213497,1.099129,-0.675262,0.407477,0.968484,-1.256882
-0.079718,0.533276,-0.141947,nan,nan,-1.030039,nan,1.560920,-0.891276
-1.687334,-0.777452,0.160216,-1.604062,0.807092,-0.550813,0.759574,-1.225064,-0.683150
-1.447112,-0.174274,-0.587594,-3.480151,0.715388,-3.938293,-1.635081,-5.243547,-0.590284
-1.322700,-0.051774,0.630563,nan,2.010269,-1.516654,-4.176562,-4.335659,-2.163450
-0.997247,-1.061792,-0.141404,-3.200455,nan,-2.448294,-0.044399,-3.411627,0.089194
0.399774,-1.065814,-0.754444,0.893028,nan,1.327917,-0.864388,2.004369,-0.430619
-0.905479,0.627705,0.663977,-0.194044,0.235589,-1.452933,-0.662910,nan,0.445668
-0.378163,-0.009420,0.388383,-1.087722,0.981114,0.205642,nan,-0.622471,-0.266585
1.299228,-0.550526,-0.744720,3.331693,-0.930496,3.409214,nan,3.897378,0.566959
-0.356264,-0.677806,-0.824427,-1.170561,2.567750,-0.837752,-1.730099,-1.231331,-3.358785
0.737516,0.909070,1.431207,0.177431,-0.351590,0.447004,1.420566,1.788996,0.455548
-0.933618,-0.662583,-0.425820,-2.012922,1.252854,nan,0.262304,-2.193131,-1.511541
-0.205438,-0.461162,0.080578,-0.178717,-0.182110,-2.437849,0.875924,-0.523149,1.936436
-0.950022,0.505606,-0.519816,-1.406622,nan,-0.065338,1.088759,-1.500237,-0.263201
-0.339033,-0.902618,0.017851,nan,2.917361,0.713458,-2.066392,nan,-1.617548
0.840308,-0.138553,0.371447,2.046572,0.040092,2.107510,nan,3.321183,-0.297740
-1.727320,-0.715690,-0.039439,nan,-1.019461,-2.578627,0.962005,-1.608628,0.167628
0.434424,0.490530,0.541483,2.282786,nan,1.460914,0.809816,2.062193,-1.490160
0.237736,0.466308,0.580983,nan,0.085268,-0.510121,1.055033,nan,-0.934555
-0.594150,0.340792,0.129487,-1.098588,-1.852859,-2.610133,1.826524,nan,1.067191
-1.446058,-0.584024,0.240159,-5.189584,2.512349,-2.771157,0.438136,-6.051010,-1.421655
0.072130,0.378634,-0.123047,-0.348886,-0.916664,0.569554,1.150668,-0.113598,nan
-0.529493,-0.446193,-0.502485,nan,-1.143600,1.325645,-0.644013,0.242192,1.931681
0.232676,0.160227,0.621850,-0.414083,2.182283,0.445224,nan,-0.503244,-2.024453
0.021852,0.086200,0.549733,-0.560810,nan,0.063184,-0.793975,-2.224468,-0.137739
1.601779,0.951458,-0.072555,3.204532,-0.476968,2.162874,-0.061545,3.477155,0.051878
-0.239356,0.421100,0.041899,0.638833,0.129128,0.732112,1.074423,1.703618,0.639957
-1.023497,-0.123147,-0.114266,-1.953133,nan,-1.525096,0.411669,-2.909608,-1.482590
0.179276,0.120590,0.409009,0.073396,0.410031,1.692179,0.337297,0.401255,-0.025481
0.219997,-0.456390,-0.931103,0.910782,-1.370112,-0.474460,1.200662,0.726245,0.526446
1.359188,0.726964,0.352171,2.656322,-3.129988,2.193035,1.582354,4.550245,2.775690
0.835111,0.397943,0.441245,1.166352,-0.563308,0.994880,0.111836,0.009118,1.194015
0.356871,0.313663,0.099746,1.006641,1.369291,0.922135,-2.268280,0.865507,-0.427969
1.463303,2.276219,1.887016,nan,-1.416860,2.452478,1.940975,5.147304,0.133682
-1.188763,-0.961022,-0.564344,nan,-0.077656,-1.177780,-0.748577,-1.082364,nan
-0.639752,-0.024273,0.065579,1.029467,1.562086,1.328071,-0.355245,1.380300,-1.139687
-0.926576,0.284635,0.017058,-1.552754,0.300372,-2.318442,0.047196,nan,-0.612116
-0.389810,-0.126304,0.524489,-1.187629,0.025804,-2.501027,-2.106983,nan,-1.396274
-1.376686,0.948149,0.788264,-0.177324,0.037151,0.643977,0.820405,nan,-0.105561
0.635151,0.052948,0.026699,0.273500,0.021114,-0.805928,0.512201,0.386442,0.394289
-0.222223,0.115751,0.123610,1.444431,nan,1.488099,0.127814,nan,-1.243146
-1.470806,-1.294567,-1.120803,-3.047691,0.507098,-2.924521,-2.080930,nan,-0.080855
-1.015579,-0.753857,-0.602963,-1.826458,0.550787,-1.371113,-0.426628,-1.661329,-1.026921
0.313514,0.331011,0.862190,1.369404,-0.832231,0.248738,nan,0.842422,0.844240
0.838127,1.011476,0.658572,2.976038,0.332517,nan,0.131109,3.034027,-0.771051
1.996731,1.221732,-0.126209,4.602961,-0.775974,nan,nan,nan,0.331734
2.913862,2.338312,1.149155,5.336314,-0.786181,2.065547,0.218771,nan,0.055642
0.414409,0.140729,-0.084797,nan,nan,1.208629,-1.734146,-1.658678,-2.512576
-0.989538,-0.727287,1.442055,-1.500478,nan,-0.311859,-1.295319,-0.367843,nan
-2.132046,0.826766,1.443589,nan,0.048961,-1.049552,-0.683198,-2.146425,-1.526372
0.267711,0.409822,0.057232,nan,-3.512981,-0.746142,2.182648,0.036678,3.722226
-0.812941,-0.910108,0.225810,-1.263737,1.240974,-1.627646,0.629202,-0.387511,-0.311316
-0.415357,-0.693663,-1.350842,0.024252,-3.346968,-1.041720,0.837137,-1.154483,1.819511
-0.612097,-0.965924,-0.541950,-1.234601,0.908808,-1.264358,-0.184892,-1.235073,-1.517451
-0.140791,0.585203,1.507614,1.645415,1.345881,2.773383,-1.900056,1.685749,-1.934951
1.065980,0.277926,-0.155553,2.148235,nan,2.591917,-1.097320,nan,0.464332
0.157049,0.167678,-0.779623,nan,-0.975424,0.729963,0.871552,-0.332934,0.099004
-0.158635,-0.123773,-0.249387,-0.199624,0.787036,-1.396126,0.366294,0.592535,nan
-1.035654,-0.005782,1.033329,-2.116482,2.202080,0.222055,-1.824348,-2.381792,-1.593924
-1.674683,-1.430062,-0.453610,-4.258354,0.825024,-4.858070,-2.030898,-6.185077,-0.059708
-0.486308,-0.996055,-1.070379,-0.750961,0.037019,-0.084042,-1.473861,-0.521487,nan
-0.053783,0.130117,-0.222393,nan,0.972995,-0.301409,-0.957897,-0.627089,0.807717
1.767930,1.304636,0.233480,2.945921,nan,1.166620,nan,nan,0.794065
0.130275,0.297910,0.379844,nan,2.387401,-0.693607,-0.533672,nan,-1.385862
0.982740,-0.075248,0.314078,1.821590,0.084231,nan,-0.484458,1.317542,-0.672525
-0.499296,0.224592,0.855673,nan,0.823093,-1.059378,-1.934438,-0.076825,-1.401038
-1.184944,-1.113175,-0.307050,-2.279779,0.005755,-1.637873,-1.554610,-4.108589,-0.643654
-0.965117,-0.847635,-1.054396,-3.802801,0.301675,nan,-2.136712,nan,-0.922338
-0.725226,-1.023380,-1.265103,-1.806122,-0.453412,-2.665616,-0.638283,-3.595695,-0.017702
2.128470,1.975046,1.208122,3.404688,-2.625054,3.245322,1.851068,5.403874,1.839481
-0.821387,0.032702,-0.400158,-1.327077,-2.266787,-1.708397,2.053475,-3.205516,2.819034
0.838489,0.842740,0.309862,2.670430,-0.210302,4.875312,1.740766,2.852059,-0.720594
-0.902927,0.421584,0.760221,-0.338774,-0.644057,1.141880,1.073042,-1.238706,0.167170
0.931573,2.434641,1.099444,2.835010,-1.664251,nan,0.520744,3.049123,1.556047
0.384951,-1.003983,-1.430803,0.581195,-0.209893,nan,-0.028231,1.000176,1.916221
-0.156638,-0.595183,-0.476215,nan,-0.221678,-0.899478,0.717149,-1.393973,-0.245822
-0.040763,-0.451704,-0.097309,-0.092128,2.065383,-0.977991,-0.732884,1.172746,-0.750786
-0.654788,-0.922968,-0.011178,-0.819155,0.684594,0.101871,0.627244,-0.378274,0.345297
0.446072,-0.531272,-0.255313,-0.302655,-0.257994,-1.972369,-0.685407,-1.036288,0.151313
-0.454983,-0.437249,-0.176476,-0.496112,-0.694925,-1.673389,0.780568,-1.899396,nan
-1.225606,-1.464425,-1.176956,-2.951448,1.362631,-2.374634,-0.756274,-2.333433,-1.565206
-1.277938,-0.404439,-0.475624,-1.118619,-0.394217,-0.616398,nan,0.759075,1.768790
0.172588,0.122483,-0.209229,1.428542,0.940745,0.895931,-0.123735,-1.036356,-0.567313
1.579091,1.126266,0.632253,nan,-0.090936,3.028996,nan,2.061834,-0.719657
0.159992,0.435406,0.468639,1.920613,-0.540087,1.082049,0.723305,3.121019,0.841605
-0.118638,0.362786,-0.724131,-0.186645,-0.502351,1.023168,-0.139689,-1.575747,-1.758884
0.285826,-0.118473,-0.573365,2.431447,0.207370,2.232475,-0.290217,nan,nan
1.306002,2.137801,1.920694,2.536349,-1.429576,2.772455,0.843005,nan,-0.262505
0.219383,0.273793,0.192827,0.529727,0.127167,-0.261390,nan,1.448358,-3.550500
-0.410927,-1.509203,-1.792589,nan,nan,-2.524515,0.156360,-1.700667,-0.023980
1.106289,-0.148519,0.727209,0.834378,0.819934,1.585681,nan,nan,-1.884681
0.428756,-1.003974,-0.946277,nan,nan,-1.899869,1.487271,-1.871216,0.405358
1.535756,0.780012,0.355450,1.894036,-0.626169,-0.579053,nan,nan,-1.409516
0.183234,0.006354,0.149875,1.357634,1.708117,nan,0.385157,nan,-2.359341
-1.224469,-0.940133,-0.568563,-2.635436,nan,-2.654705,nan,-2.708853,-1.163453
-1.368159,0.723569,0.625516,-2.017161,-0.613494,-1.531747,nan,-3.702524,0.441191
1.650928,1.209752,1.533361,4.598070,-1.878767,3.834666,1.356696,4.424173,2.824244
1.723666,1.370102,1.080585,3.764087,-0.106358,1.228674,1.522621,4.365306,nan
-0.179519,-0.741511,-0.128384,0.062274,1.111364,0.061263,nan,0.099807,-0.471656
-0.383187,-0.890995,-0.309695,-0.170830,0.817865,0.729619,0.154741,-2.473163,0.542676
1.461444,0.756486,-0.334903,1.662991,-2.260655,0.750450,nan,2.518983,nan
-1.107046,-0.432418,0.624945,nan,nan,-0.248989,0.041378,-1.407465,-2.612935
-0.894727,-1.746782,-1.550574,-2.065264,1.381930,-1.947250,nan,-2.485590,-0.984249
0.643327,0.195448,0.105004,0.903848,nan,0.990440,-0.595401,1.224375,nan
-0.394605,-0.187452,-0.851275,-1.778666,1.365035,-1.207174,-0.081856,-2.692977,-1.141398
-0.005122,-0.153165,-1.141425,nan,-1.568706,-0.345564,0.114976,0.070099,0.811530
-0.163443,-0.651095,-0.312697,nan,1.208130,0.382212,-1.332868,-4.044213,-0.838632
0.337575,-0.208887,-0.672932,-0.535149,-0.442342,-0.035784,1.129220,nan,2.749081
1.407482,0.579939,-0.952877,1.591854,-2.767983,0.594808,0.964103,1.406831,3.260096
0.090585,0.108852,0.330211,-0.221828,0.187537,nan,0.613325,0.756954,-0.447205
0.643939,0.745324,1.463118,2.179663,0.342204,2.373605,-0.312696,nan,-2.122167
-2.050172,-0.268487,1.095042,-1.552821,3.838219,-0.926163,-2.554856,nan,-3.473395
-0.048718,-0.230403,-0.298366,1.534016,1.119463,1.244271,-0.856166,nan,0.001633
-0.843230,-0.740924,-0.335348,-0.829048,2.425086,-0.067503,-0.982684,-1.661326,-2.053993
-1.218813,-0.303048,0.567059,-1.540050,2.304658,-2.391088,-1.755605,-2.565975,-2.612097
-0.878152,-0.011485,0.815322,-3.659520,0.756955,-3.468076,-0.888325,-4.127980,-1.936868
-0.334123,-0.471002,-0.448332,0.393433,-0.458239,-1.030454,0.542361,1.493641,nan
0.915903,1.011227,0.551299,nan,1.288386,nan,nan,6.334642,-0.967311
-1.326393,0.022513,0.566236,-1.525456,-0.627384,-3.540403,-1.760551,-2.265930,1.593227
0.030631,0.919496,1.003346,0.739735,-0.026982,0.547848,-0.547005,0.078976,1.096432
-0.484169,1.002740,0.880905,0.473812,-0.840357,0.106417,-0.645009,-0.363147,0.744327
-0.327673,-0.770328,-0.578003,-0.148045,1.063578,nan,nan,nan,0.517168
1.002758,0.511108,0.797975,1.894607,nan,nan,-0.387025,2.563496,-4.125410
0.538115,0.276952,0.664887,nan,0.094418,2.161863,nan,3.238066,0.321336
1.337398,0.600048,0.317524,nan,-1.333025,3.025759,1.666782,3.146734,0.820707
-0.154506,-0.531737,0.480517,-1.869416,2.012689,-3.613652,0.027642,-2.450370,-2.008418
-0.695943,-1.387865,-1.094732,-3.620273,-1.018024,-3.391151,0.445653,-5.215721,2.649928
-0.223859,-0.047054,0.841001,nan,1.116807,2.129547,0.079697,2.194189,-0.780689
0.242497,-0.416601,-0.134772,-0.302616,-0.249348,nan,0.459422,-1.236712,-1.641825
0.176573,0.148482,1.701327,nan,1.777412,1.430538,-0.943978,2.124790,-2.011178
-1.084388,-1.098025,-1.149344,-0.621000,0.672923,-0.520809,-2.692465,-1.744000,0.505263
0.090490,-0.724516,-0.951432,nan,-0.989250,-0.385046,0.649869,0.701613,0.834110
0.228228,0.278123,0.363429,-0.071989,1.944500,nan,-0.463711,0.780007,-0.533609
2.517474,1.364382,0.534880,4.783156,0.511854,4.928570,0.393657,6.039062,-1.977125
1.876845,1.343920,1.487152,nan,-1.002709,1.661296,0.831175,3.174449,-0.351982
-0.853243,1.103483,0.804572,nan,-1.540656,-0.264496,0.708569,-2.292009,1.031932
-0.287383,0.050411,0.579003,nan,nan,0.049385,-1.556446,0.511214,-0.283154
-1.463442,-0.392164,0.706533,nan,-0.305661,-1.315030,0.226529,-2.141115,1.842789
-0.590707,-1.049646,-0.310181,-4.262253,-0.219086,-1.992309,0.347937,-5.344249,0.557957
0.315605,-0.743033,-1.169606,-2.149372,nan,nan,nan,nan,-0.268568
1.205854,1.710907,1.710849,1.862649,-0.263761,0.176459,-0.390605,2.815535,0.230350
-0.729084,-1.010978,0.024605,-0.265873,nan,-0.930942,-2.317839,-0.490057,-2.135598
-0.654146,-1.057834,-0.350231,-1.311051,2.973892,-1.618326,1.049825,nan,-4.280782
-2.147289,-1.101014,-0.134450,-3.630167,0.924224,-2.149327,1.239322,-3.658969,-1.440333
-0.162666,-0.144468,0.046280,-1.632200,-0.312130,-1.347432,0.318079,-2.980254,nan
-1.062414,-1.162962,-0.651013,-2.028671,0.653934,-1.719348,-0.931604,nan,-2.019128
-0.529439,-0.478201,0.096664,nan,1.635606,-3.718892,-2.616655,-2.492128,-0.293371
-0.876861,0.422133,0.616332,nan,0.350111,0.927592,-0.806092,-2.208716,0.610534
-0.094263,-0.611327,-0.885045,0.732183,-1.907107,0.863563,1.198904,nan,2.098574
-1.757728,-1.854435,-1.480525,nan,0.039473,-5.527029,0.024334,-5.203850,-0.513652
-1.467045,-0.073707,0.005130,-1.153025,-1.345491,0.373502,nan,-2.227742,-0.232479
2.129247,1.409231,0.599677,3.178591,-1.949505,1.665863,nan,nan,2.642401
-1.287423,-1.078074,-0.489711,-2.322796,-0.809251,-1.572814,1.256108,-3.358000,0.324364
-1.096786,-1.655910,-0.888020,-2.609069,1.496288,-2.913850,nan,-4.451059,0.068233
1.836914,0.397220,0.017109,nan,0.476737,2.106755,nan,nan,0.884867
2.905067,1.414240,-0.053788,6.591675,-1.577834,nan,0.645391,nan,0.666470
-1.171567,0.230187,1.268450,-0.761040,-0.239547,-0.498803,0.460230,-1.582860,0.010275
-0.368249,-0.909732,-0.751166,-1.684961,0.461412,-1.617670,-0.811010,-1.079984,0.860928
0.341556,0.111614,-0.229889,nan,-0.246042,-1.831569,0.644279,-2.199281,-0.137748
1.728698,1.336950,0.792144,4.156325,-1.622956,3.785022,2.058492,5.148925,1.458094
-0.986857,-2.160316,-2.350451,-1.796534,-0.530704,-0.744048,0.235765,-2.580591,-0.240380
-0.245278,0.601011,0.159125,nan,-0.567444,1.078130,nan,-1.623297,-0.513979
0.777338,-0.439047,-0.093902,0.388292,0.119542,0.745829,1.430039,-0.405100,0.441151
0.434766,0.449780,-0.639317,nan,-1.543403,3.016054,1.799439,nan,0.858749
-0.376156,-0.015400,0.659314,nan,0.558420,-1.596497,0.246451,-3.770631,-2.016063
-0.133823,0.692299,1.349554,nan,nan,nan,-0.618604,-1.020707,nan
-1.374896,-0.301801,-0.013700,-3.679589,0.950319,-2.065242,nan,-4.953181,-0.808614
-0.238174,-1.783190,-1.209194,-0.877549,1.989072,-0.519532,nan,-2.143634,-2.622846
-0.266387,-0.682539,0.093428,-1.207393,0.423286,-0.651173,nan,-2.005938,-0.436537
0.232170,0.212829,-0.132783,2.565859,0.124587,2.811109,-1.034201,nan,nan
-0.555327,-0.414150,0.269166,nan,1.354619,-0.822713,0.091260,-1.673061,nan
0.471539,0.570097,-0.020959,0.753549,-2.283601,2.415822,-1.960634,1.883253,2.570642
1.012716,1.058914,0.304516,nan,nan,2.550762,1.263258,4.662689,2.136982
0.155429,0.503631,-0.043392,nan,-0.839093,0.667085,-0.697914,-1.444938,0.769203
0.351756,0.025886,0.086505,-0.543332,0.327729,-1.713310,0.629192,-0.780808,-0.832735
0.053155,-1.265858,-0.449649,-0.018190,2.928657,0.671072,nan,0.668658,-2.424997
0.000084,-0.318795,-0.347118,-0.648289,-0.204649,0.035177,0.324501,-1.296515,0.281140
-0.721558,-0.069321,-0.474614,nan,nan,0.374115,-1.791239,nan,-0.124384
0.316494,-0.605066,-1.120354,0.506988,0.718491,2.106178,-0.457849,0.723774,-0.792419
-0.097287,0.393249,0.541085,0.167116,0.619748,0.707800,0.787502,-0.856368,nan
2.093168,1.682459,1.640075,4.049433,0.219559,4.205626,0.782486,5.063039,-0.540919
1.573355,0.875484,0.425243,2.711464,-1.647185,2.714150,0.356987,4.078672,1.716342
0.385847,-1.951723,-1.870580,nan,0.353317,0.583993,0.792689,-0.349408,0.050726
-0.763057,-1.276190,-0.408943,-2.179907,nan,-2.695575,-1.627410,-4.008896,nan
-1.112411,0.764127,0.825275,-3.244259,-0.244373,-3.833289,0.971393,-3.208131,0.487880
1.191143,0.212995,-0.376089,nan,-1.197205,1.694154,0.642454,nan,0.759897
0.262749,-1.257526,-1.564075,nan,0.679659,0.372976,0.086124,-1.414321,nan
0.480143,1.104745,1.443977,-0.104333,0.038061,nan,-0.702594,-0.600724,0.739788
-1.744586,-0.862944,-1.436583,nan,-1.621357,-1.675125,1.217652,-2.208400,nan
0.927438,1.237178,1.110440,1.629501,-0.941480,1.529810,1.987603,2.344298,nan
0.454420,0.421081,-0.031334,-0.853063,-1.872847,-2.444835,nan,nan,0.492448
-1.110431,-0.234224,-0.059420,nan,nan,-1.231811,0.236056,-2.921843,0.865924
-0.471525,0.018344,1.002290,-1.372881,1.489629,-1.569118,-3.206625,-2.325547,-0.834890
0.263717,0.620100,0.059900,-0.995921,-0.097882,-2.268434,2.105008,-0.545104,0.191642
0.052467,1.620435,0.940573,1.201104,0.770578,3.056962,-0.723609,2.387363,-0.508629
-0.292171,0.533619,0.449349,-1.222006,-1.402468,-1.103347,0.541894,-1.288776,nan
-0.103488,-1.157982,-0.688415,-0.015852,1.145096,0.916095,2.109406,-0.158872,-0.777393
-0.251977,0.186674,0.004005,nan,nan,-1.566297,-0.022351,-0.404852,-0.024351
0.152563,0.875318,-0.132444,nan,-0.403125,2.424514,-1.208661,2.397873,-1.491957
1.471492,1.577637,0.387813,nan,-0.565187,nan,0.621158,4.639664,-0.927792
-2.566658,-1.581953,0.145102,-4.532354,nan,-3.205555,-1.075146,-5.958189,-1.169012
-0.236850,0.697036,0.666072,-0.762593,-0.097889,0.239828,-0.675972,-0.726400,-0.044617
0.176512,0.737676,0.762731,1.538417,-0.870930,1.038071,-0.102675,nan,1.310114
